eos	smiles
EOS1204	Cc1nc(Cn2cccc2C(=O)Nc2cccc(Br)c2)no1
EOS1375	O=C(NCCc1ccccc1)N1CCCN(c2ncccc2-c2nc(C3CC3)no2)CC1
EOS1299	COCCn1c(C)cc(C(=O)N2CCCC(c3cc4n(n3)CCCNC4=O)C2)c1C
EOS1300	COCCN1CCCn2nc(C3CCCN(Cc4ccncc4F)C3)cc2C1=O
EOS1376	CCc1nnc(-c2nnc(NCCCN3CCN(C)CC3)c3ccccc23)o1
EOS1205	Cc1sc(-c2ccc(=O)n(C)n2)cc1S(=O)(=O)NC1CC1
EOS1377	Cc1ccc(NS(=O)(=O)c2cc3n(c2)CCCNC3=O)c(Cl)c1
EOS1378	Cc1ccc(NS(=O)(=O)c2ccc(-c3[nH]ncc3C(=O)N3CCOCC3)o2)cc1
EOS1301	Cc1ccc(N2C(=O)c3cccnc3C2CC(=O)NCCCN2CCCCC2)cc1
EOS1302	CSc1ccc(CNC(=O)C2CCN(c3cncnc3N3CCCC3)CC2)cc1
EOS1303	O=C(NCc1cccs1)C1CCCN(c2cnc3nccnc3c2)C1
EOS1379	COc1ccc(NS(=O)(=O)c2cc(-c3[nH]ncc3C(=O)N(C)C)oc2C)c(C)c1
EOS1206	Cc1nc(-c2cc(S(=O)(=O)NCCCN3CCCC3)cn2C)sc1C(=O)N1CCCC1
EOS1380	COc1ccc(-c2nc(C3CC(=O)N(Cc4ccccc4)C3)no2)cc1
EOS1381	COc1ccc(C(=O)N2CCC(Cc3nncn3CC3CC3)C2)cc1
EOS1304	COc1ccc(C(C)NC(=O)C2CCN(c3cnc4nccnc4c3)CC2)cc1
EOS1305	O=C(Nc1ccc2c(c1)OCO2)N1CCC(n2c(-c3ccco3)nc3cccnc32)C1
EOS1306	COc1ccc2nc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)cn2n1
EOS1382	O=S(=O)(Cc1ccccc1F)N1CCC(Cc2nnc(-c3cccnc3)[nH]2)C1
EOS1207	Cc1nc(-c2ccc3c(c2)n(CC(=O)NC(C)Cc2ccco2)c(=O)n3C(C)C)no1
EOS1383	CC(C)CNC(=O)N1CCCC(c2nn(C)c(=O)n2Cc2ccccc2)C1
EOS1384	Cc1ccc(-c2cn3c(n2)N(C(=O)c2cnn4cccnc24)CCC3)cc1
EOS1307	CCOc1ccc2nc(C(=O)NCc3ccccc3Cl)cn2n1
EOS1308	CCC(C(=O)NC1CCN(c2ccc(F)cc2)C1=O)c1ccccc1
EOS1309	COc1cccc(C(=O)NC2CCN(c3cc(C)cc(C)c3)C2=O)c1
EOS1385	COc1cccc(-c2cn3c(n2)N(C(=O)Cn2ccnc2)CCC3)c1
EOS1208	CCN1C(=O)COc2cc(-c3noc(C(=O)NCCc4cccs4)n3)ccc21
EOS1386	O=C(NCC1CCOCC1)c1cc(-c2ccccc2)n[nH]1
EOS1387	COc1ccc(-c2nc(=O)c3c([nH]2)CN(C(=O)c2cccn2C)CC3)cc1
EOS1310	CC(=O)c1ccc(S(=O)(=O)NC2CCN(c3ccc(C)c(C)c3)C2=O)cc1
EOS1311	CCCCN(C)C(=O)C1CCN(c2nnc(-c3ccc(OC)cc3)o2)CC1
EOS1312	Cc1ccn2cc(C(=O)N3CCC(C)CC3)nc2c1
EOS1388	O=C(c1ccccn1)N1CCc2c(nc3cc(-c4ccccc4Cl)[nH]n3c2=O)C1
EOS1313	CCOc1ccc(CNC(=O)c2c(C)sc3ccn(C)c(=O)c23)cc1
EOS1209	CCN(C(=O)Cn1c(=O)n(C(C)C)c2ccc(S(=O)(=O)N3CCCC3)cc21)c1cccc(C)c1
EOS1314	CCCN(C)C(=O)CCNc1c(-c2ccc(C)cc2)nc2cnccn12
EOS1315	O=C(C1c2ccccc2CCN1C(=O)C1CC1)N1CCN(c2ccc(F)cc2)CC1
EOS1389	O=C(Nc1ccc(C(F)(F)F)cc1)N1CCc2nc3cc[nH]n3c(=O)c2C1
EOS1390	CCN(CC)C(=O)N1CCc2nc3cc(-c4ccc(OC)cc4)[nH]n3c(=O)c2C1
EOS1391	COc1ccc(CN2CCc3nc(N(C)C)[nH]c(=O)c3CC2)cc1OC
EOS1392	O=c1[nH]c(N2CCOCC2)nc2c1CCN(Cc1cc(F)cc(F)c1)CC2
EOS1316	O=C(Nc1ccc(F)cc1)N1CCC(Oc2ncccc2C(=O)N2CCOCC2)C1
EOS1317	CN(C)C(=O)c1ccc(OC2CCN(C(=O)c3ccccc3)CC2)nc1
EOS1210	CC(=O)c1cccc(NS(=O)(=O)c2cc(-c3nc(C)cs3)n(CC(=O)N3CCCC3)c2)c1
EOS1318	Cc1ccc(N2CCN(C(=O)c3snc4c(=O)n(C5CC5)c(=O)[nH]c34)CC2)c(C)c1
EOS1393	CC(C)c1nc(-c2ccc(OC3CCN(S(=O)(=O)c4cn(C)cn4)C3)cc2)no1
EOS1394	CCOc1ncccc1CN(C)C(=O)c1ccc(Br)o1
EOS1395	COc1ncccc1CN(C)C(=O)c1ccc2cc[nH]c2c1
EOS1319	O=C(Nc1cnn(-c2ncc(N3CCCC3)cn2)c1)c1cccnc1
EOS1211	Cc1nn(Cc2ccc(C(=O)NCC3CC3)cc2)c(C)c1S(=O)(=O)N1CCCCC1
EOS1320	Cc1ccc(-c2c(C(=O)NCCCN3CCOCC3)nc3ccccn23)cc1
EOS1321	CN(C)C(=O)c1nc2ccccn2c1-c1ccc(F)cc1
EOS1322	Cc1oc(C2CCN(C(=O)c3ccccc3Br)CC2)nc1C(=O)N(C)C
EOS1396	CCCS(=O)(=O)N(C)Cc1cccnc1Oc1ccccc1
EOS1397	COc1ccc(CN2CCC(NC(=O)Cc3ccc(F)cc3)C2)cn1
EOS1398	CCCOc1nccnc1NC1CCN(C(=O)c2ccsc2)CC1
EOS1399	CCn1cc(S(=O)(=O)N2CCC(c3noc(-c4cnccn4)n3)C2)cn1
EOS1323	O=C(Cn1cncc(-c2nc(-c3ccccc3)cs2)c1=O)Nc1ccc2c(c1)OCO2
EOS1212	COCCOCC(=O)N1CCOc2ccc(C(=O)NCc3ccccc3)cc2C1
EOS1324	Cc1ncc(-c2nc(-c3ccccc3)cs2)c(=O)n1CC(=O)N1CCCC1
EOS1325	CN1c2ccc(Cl)cc2C(=O)NC12CCN(C(=O)c1ccc3c(c1)OCO3)CC2
EOS1400	CS(=O)(=O)N1CCCC(OCc2nc(-c3ccccc3)no2)C1
EOS1401	CCCN(CC1CCOC1)S(=O)(=O)c1cc(F)ccc1F
EOS1402	CN(CC1CCOC1)S(=O)(=O)c1ccc(Br)cc1
EOS1213	COc1ccc(CNC(=O)c2snc(-c3ccccn3)c2N)c(OC)c1
EOS1403	CN(CC1CCOC1)C(=O)NCc1ccc(F)cc1
EOS1404	Cc1ccc(C(=O)N2CC(CNC(=O)N3CCCC3)C3(CCOCC3)C2)s1
EOS1405	Cc1noc([C@H]2CCN(Cc3cccnc3)C[C@H]2NC(=O)C2CC2)n1
EOS1326	CCN1c2ccccc2C(=O)NC12CCN(C(=O)c1cc(OC)c(OC)c(OC)c1)CC2
EOS1327	COc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCCC5)n4)ccn3n2)cc1
EOS1328	CCOc1ccc(NC(=O)C2CCN(c3cc(N4CCSCC4)ncn3)CC2)cc1
EOS1406	Cc1ccsc1C(=O)N1CC[C@@H]2COCCN(Cc3ccncc3)[C@@H]2C1
EOS1329	O=C(Cn1cc(S(=O)(=O)N2CCCCC2)ccc1=O)N1CCCCC1
EOS1214	Cc1cccc(N2CCN(C(=O)c3snc(-c4ccncc4)c3N)CC2)c1
EOS1330	COc1ccc(NC(=O)Cn2nc3nc(N4CCCC4)ccn3c2=O)cc1Cl
EOS1407	CCCN1C(=O)CC[C@]2(CNC(=O)c3ccncc3F)CCC[C@@H]12
EOS1408	COCCCNC(=O)N1CCC(Cc2noc(-c3ccc(OC)cc3)n2)C1
EOS1409	CN(CCN(C1CCOCC1)C1CCCN(C(=O)C2CC2)C1)C(=O)c1ccc(F)cc1F
EOS1331	COc1ccc(Cn2nc3nc(Nc4ccccc4)cc(C)n3c2=O)cc1
EOS1332	Cc1cc(=O)n(CC(=O)Nc2ccc(C)c(C)c2)c(N)n1
EOS1215	CCN(CC)c1nc2ccsc2c(=O)n1CCC(=O)Nc1ccccc1
EOS1333	O=C(NCc1ccco1)c1cn(-c2cc(N3CCOCC3)ncn2)cn1
EOS1410	CCn1nc(C)c(CN(C)CCN(C2CCOCC2)C2CCCN(C(=O)C3CC3)C2)c1C
EOS1411	CN(CCN(C1CCOCC1)C1CCCN(C(=O)C2CC2)C1)C(=O)CC1=CCCCC1
EOS1334	CCCN1CCN(C(=O)c2cn(-c3cc(N4CCSCC4)ncn3)cn2)CC1
EOS1216	Cc1cc(C)cc(Oc2nccn3c(=O)n(CC(=O)NCc4ccco4)nc23)c1
EOS1335	Cc1ccc(NC(=O)c2cn(-c3cc(N(C)C)ncn3)cn2)cc1F
EOS1336	CCC1CCCCN1C(=O)CN1CN(c2ccc(C)cc2)c2ncccc2S1(=O)=O
EOS1412	CN(CCN(C1CCOCC1)C1CCCN(C(=O)C2CC2)C1)C(=O)CCn1ccnc1
EOS1413	CC(=O)N1CCCC(N(CCNC(=O)Cc2ccc(C)cc2)C2CCOCC2)C1
EOS1414	CC(=O)N1CCCC(N(CCNC(=O)CN2CCCCCC2)C2CCOCC2)C1
EOS1337	COc1ccccc1NC(=O)CN1CN(c2cccc(F)c2)c2ncccc2S1(=O)=O
EOS1217	CC(C)c1ccc(NC(=O)Cn2nc3c4sc(N(C)C)nc4ncn3c2=O)cc1
EOS1338	CCCN1C(=O)c2cccnc2Sc2cc(C(=O)N3CCCC3)ccc21
EOS1339	CN1C(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc2Oc2cccnc21
EOS1415	CS(=O)(=O)N1CCC(N(CCNC(=O)COc2ccc(F)cc2)C2CCOCC2)C1
EOS1416	CS(=O)(=O)N1CCC(N(CCNC(=O)c2ccc3ncccc3c2)C2CCOCC2)C1
EOS1417	Cc1cc(C)n(CCC(=O)NCCN(C2CCOCC2)C2CCN(S(C)(=O)=O)C2)n1
EOS1340	COc1ccccc1NS(=O)(=O)c1cn(CC(C)C)c2ncccc12
EOS1218	O=C(Cn1nc2c(N3CCCCCC3)nccn2c1=O)Nc1ccccc1C(F)(F)F
EOS1341	COc1ccc2nc(O)c(CCC(=O)NCc3ccncc3)cc2c1
EOS1418	Cc1noc(C)c1S(=O)(=O)NCCN(C1CCOCC1)C1CCN(S(C)(=O)=O)C1
EOS1419	CN(CCN(C1CCOCC1)C1CCN(S(C)(=O)=O)C1)C(=O)CCn1cccn1
EOS1342	Cn1ncc(N2CCC(C(=O)N3CCn4cccc4C3c3ccccc3)CC2)cc1=O
EOS1420	Cc1ccccc1NC(=O)N(C)CCN(C1CCOCC1)C1CCN(C(=O)C2CC2)C1
EOS1343	CCc1cc(C(=O)NC(C)CC)nc2cc(-c3ccco3)nn12
EOS1219	CCCCNC(=O)c1cn(CC)nc1S(=O)(=O)N1CCN(c2ccccc2OCC)CC1
EOS1344	CC(=O)c1ccc(N2CCN(S(=O)(=O)c3cc(-c4nnc(C5CC5)o4)co3)CC2)cc1
EOS1421	Cc1ccn(CC(=O)N(C)CCN(C2CCOCC2)C2CCN(C(=O)C3CC3)C2)n1
EOS1422	COc1cccc(CN(C)CCN(C2CCOCC2)C2CCN(C(=O)C3CC3)C2)n1
EOS1345	Cc1cc(N2CCC(C)CC2)n2nc(CN3CCN(c4ccccc4)CC3)nc2n1
EOS1423	CN(CCN(C1CCOCC1)C1CCN(C(=O)C2CC2)C1)C(=O)c1cscn1
EOS1220	Cn1cc(C(=O)Nc2cccc(Cl)c2)c(S(=O)(=O)N2CCCCC2)n1
EOS1424	CC(C)NC(=O)NCCN(C1CCOCC1)C1CCN(C(=O)N(C)C)C1
EOS1425	CN(C)C(=O)N1CCC(N(CCN(C)C(=O)COc2ccccc2)C2CCOCC2)C1
EOS1346	CCn1ncn2cc(S(=O)(=O)Nc3ccc(OC)c(OC)c3)cc2c1=O
EOS1347	COc1ccccc1CNS(=O)(=O)c1cc2c(=O)[nH]nc(C)n2c1
EOS1348	Cc1nn(C)c(=O)c2cc(S(=O)(=O)N3CCN(c4ccccc4F)CC3)cn12
EOS1426	Cc1cc(C)n(CCC(=O)N(C)CCN(C2CCOCC2)C2CCN(C(=O)N(C)C)C2)n1
EOS1221	CN(C)c1cccc(C(=O)Nc2cc(-c3ccccn3)no2)c1
EOS1427	CN(C)C(=O)N1CCC(N(CCN(C)C(=O)NCc2ccc(F)cc2)C2CCOCC2)C1
EOS1349	CCc1n[nH]c(=O)c2cc(S(=O)(=O)N3CCN(c4cccc(OC)c4)CC3)cn12
EOS1350	CCc1nn(C)c(=O)c2cc(S(=O)(=O)NCc3ccc(C)o3)cn12
EOS1351	O=C(c1ccco1)N1CCc2cc(-c3ccno3)ccc21
EOS1428	CN(C)C(=O)N1CCC(N(CCN(C)C(=O)c2cc(C3CC3)[nH]n2)C2CCOCC2)C1
EOS1222	COc1ccc(CC(=O)Nc2cc(-c3ccsc3)no2)cc1OC
EOS1429	CN(C)C(=O)N1CCCCC1(C)c1noc(-c2ccc(F)cc2)n1
EOS1430	CCC(=O)N1CCCCC1(C)c1noc(-c2ccc(F)cc2)n1
EOS1352	COc1ccc(-c2cc3c(=O)[nH]nc(CC(=O)NC4CCCC4)n3n2)cc1
EOS1353	COc1ccc(-c2noc(-c3c(O)c4ccccc4[nH]c3=O)n2)c(OC)c1
EOS1431	COCCNC(=O)N1CCCCC1(C)c1noc(-c2ccc(F)cc2)n1
EOS1354	Cn1c(=O)c(-c2nc(-c3ccc4c(c3)OCO4)no2)c(O)c2ccccc21
EOS1223	Cc1ccc(C(=O)NCCc2nc3cccnc3n2C)cc1F
EOS1355	COc1ccc(CC(=O)N2CCC3(C2)C(=O)N(C)c2ccc(OC)cc23)c(Cl)c1
EOS1432	CCNC(=O)N1CCCCC1(C)c1noc(-c2ccc(F)cc2)n1
EOS1433	COc1ccc([C@H]2[C@H](C(=O)NC3CCN(Cc4ccccc4)CC3)CCC(=O)N2C)cc1
EOS1356	COc1cccc(-n2c(=O)c(C(=O)NCc3cccs3)c(O)c3cccnc32)c1
EOS1434	CC(C)CN1C(=O)CC[C@@H](C(=O)NCCCN2CCOCC2)[C@@H]1c1cccnc1
EOS1224	O=C(Cn1c(=O)cc(-c2nc(C3CC3)no2)c2ccccc21)NCc1cccs1
EOS1435	COc1ccccc1OCCNC(=O)[C@@H]1CCC(=O)N(CC(C)C)[C@H]1c1cccnc1
EOS1436	COCCN1C(=O)CC[C@@H](C(=O)NCCCn2cccn2)[C@@H]1c1ccc(F)cc1
EOS1357	COc1cccc(NC(=O)c2c(O)c3cnn(Cc4ccccc4)c3[nH]c2=O)c1
EOS1358	Cc1nc(-c2noc(-c3ccncc3)n2)cn1CC(=O)N1CCN(c2ccccc2F)CC1
EOS1359	COc1ccc(NC(=O)c2cn(-c3ncccc3-c3nc(C)no3)cn2)cc1
EOS1437	COc1ccc(CC(=O)N(C2CCOCC2)C2CCN(C(=O)C3CC3)C2)cc1
EOS1225	CCn1cc(CCNC(=O)c2ccc(OC)cc2)c2cccnc21
EOS1438	COc1ccc(CC(=O)N2CCC(N(C(C)=O)C3CCOCC3)C2)cc1
EOS1439	CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cc(C)cc(C)c2)C1
EOS1360	CCc1noc(-c2ccnc(-n3cnc(C(=O)NCC(C)C)c3)c2)n1
EOS1361	Cc1noc(-c2ccnc(-n3ncc(C(=O)NC4CCCC4)c3C)c2)n1
EOS1362	CCCc1noc(-c2ccc(-n3ncc(C(=O)N4CCCC4)c3C)nc2)n1
EOS1440	CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(C)s2)C1
EOS1226	CCOc1ccc(C(=O)N2CCc3[nH]cnc3C2)cc1
EOS1441	CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(F)c(Cl)c2)C1
EOS1442	CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(F)cc2F)C1
EOS1465	CCn1nccc1C(=O)N1CCC(N(C(=O)C2CC2)C2CCOCC2)C1
EOS1466	O=C(Nc1cccc(Cl)c1F)N1CCC(N(C(=O)C2CC2)C2CCOCC2)C1
EOS1227	O=C(Nc1ccccc1)c1csc(-c2ccc(N3CCOCC3)nc2)n1
EOS1467	Cc1nn(C)c(C)c1CN1CCC(N(C(=O)C2CC2)C2CCOCC2)C1
EOS1443	COc1cc(Cl)ccc1C(=O)N1CCC(N(C(C)=O)C2CCOCC2)C1
EOS1444	COc1cccc(C(=O)N2CCC(N(C(C)=O)C3CCOCC3)C2)c1
EOS1468	Cc1cnn(CC(=O)N2CCC(N(C(=O)C3CC3)C3CCOCC3)C2)c1
EOS1445	CC(=O)N(C1CCOCC1)C1CCN(C(=O)Cc2ccc(F)cc2)C1
EOS1228	CNC(=O)c1sc2ccc(NC(=O)c3cccnc3)cc2c1OC
EOS1446	CC(=O)N(C1CCOCC1)C1CCN(C(=O)Cc2ccccc2Cl)C1
EOS1469	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)C2(c3ccccc3)CCCC2)C1
EOS1470	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cc(C)cc(C)c2)C1
EOS1447	COc1ccc(C(=O)N2CCC(N(C(C)=O)C3CCOCC3)C2)cn1
EOS1471	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(C)s2)C1
EOS1229	CCCC(=O)Nc1ccc2c(c1)CN(C(=O)c1ccc(N(C)C)cc1)C(C(=O)N(C)C)C2
EOS1472	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(F)c(Cl)c2)C1
EOS1473	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(F)cc2F)C1
EOS1448	COc1cccc(C(=O)N2CCC(N(C(C)=O)C3CCOCC3)C2)c1C
EOS1449	CC(=O)N(C1CCOCC1)C1CCN(C(=O)Cc2ccncc2)C1
EOS1450	CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(F)cn2)C1
EOS1474	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cccc(OC)c2)C1
EOS1451	COc1cc(OC)cc(C(=O)N2CCC(N(C(C)=O)C3CCOCC3)C2)c1
EOS1475	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(OC)nc2)C1
EOS1230	CCN1CCN(C(=O)Cc2cccn2-c2ccc(C)cc2)CC1
EOS1476	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccoc2C)C1
EOS1477	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cccc(OC)c2C)C1
EOS1452	CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cncc(C)c2)C1
EOS1453	CC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccncc2)C1
EOS1454	CC(=O)N(C1CCOCC1)C1CCN(C(=O)Cc2ccccc2C)C1
EOS1478	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccc(F)cn2)C1
EOS1231	Cc1nc2c(-c3ccncc3)nsc2c(=O)n1CC(=O)Nc1ccccc1
EOS1479	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cscn2)C1
EOS1480	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cncc(C)c2)C1
EOS1455	COc1ccc(OC)c(NC(=O)N2CCC(N(C(C)=O)C3CCOCC3)C2)c1
EOS1456	COc1cccc(NC(=O)N2CCC(N(C(C)=O)C3CCOCC3)C2)c1
EOS1457	CC(=O)N(C1CCOCC1)C1CCN(C(=O)Nc2cccc(F)c2C)C1
EOS1481	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2ccncc2)C1
EOS1232	Cc1nnc2c(=O)n(CC(=O)NCc3ccc(C(C)C)cc3)c3cccnc3n12
EOS1482	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cnc(C)nc2)C1
EOS1483	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)NCCC(C)C)C1
EOS1458	COc1ccc(C(=O)N2CCC(N(C(=O)C3CC3)C3CCOCC3)C2)c(C)c1
EOS1459	O=C(C1CC1)N(C1CCOCC1)C1CCN(S(=O)(=O)c2ccc(Cl)s2)C1
EOS1460	O=C(CCC1CCCC1)N1CCC(N(C(=O)C2CC2)C2CCOCC2)C1
EOS1484	COCC(=O)N(C1CCOCC1)C1CCN(C(=O)c2cc(Cn3cc(C)cn3)on2)C1
EOS1461	O=C(c1ncccc1F)N1CCC(N(C(=O)C2CC2)C2CCOCC2)C1
EOS1485	O=C(C1CC1)N1CCCC(N(C(=O)c2cnccn2)C2CCOCC2)C1
EOS1233	CC(C)NC(=O)N1CCC(c2nc(CCNC(=O)C(C)C)cs2)CC1
EOS1486	CN(C)C(=O)N1CCCC(N(C(=O)CCC2CCCCC2)C2CCOCC2)C1
EOS1487	COc1ccc(C(=O)N2CCCC(N(C(C)=O)C3CCOCC3)C2)c(OC)n1
EOS1462	O=C(COc1ccccc1)N1CCC(N(C(=O)C2CC2)C2CCOCC2)C1
EOS1463	COCCn1c(C)cc(C(=O)N2CCC(N(C(=O)C3CC3)C3CCOCC3)C2)c1C
EOS1488	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2ccc(C)c(C)c2)C1
EOS1464	Cc1noc(C)c1Cc1ccc(C(=O)N2CCC(N(C(=O)C3CC3)C3CCOCC3)C2)o1
EOS1234	CC(=O)Nc1ccc(NC(=O)c2ccc(-c3ccsc3)nc2)cc1
EOS1489	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2cccc(C)c2)C1
EOS1490	COc1cccc(C(=O)N2CCCC(N(C(C)=O)C3CCOCC3)C2)c1OC
EOS1546	CC(=O)N1C[C@H]2CN(S(=O)(=O)c3ccc4c(c3)CCC4)CC[C@@]2(c2nc(C)n[nH]2)C1
EOS1235	O=C(c1ccc(-c2cncnc2)nc1)N1CCN(c2cccc(Cl)c2)CC1
EOS1547	COCC(=O)N1CC[C@@]2(c3nc(C)n[nH]3)CN(C(=O)c3ccc(C)s3)C[C@H]2C1
EOS1548	COCC(=O)N1CC[C@@]2(c3nc(C)n[nH]3)CN(C(=O)Nc3cccc(F)c3C)C[C@H]2C1.Cl
EOS1491	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2ccc(F)c(F)c2)C1
EOS1492	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2cc(Cl)ccc2F)C1
EOS1493	COc1ccc(Cl)cc1C(=O)N1CCCC(N(C(C)=O)C2CCOCC2)C1
EOS1549	Cc1nc2c(c(=O)[nH]1)CCC(C(=O)NCc1ccsc1)CC2
EOS1494	COc1ccc(C(=O)N2CCCC(N(C(C)=O)C3CCOCC3)C2)c(C)c1
EOS1236	COc1cccc(CNC(=O)c2ccnc3c(NC(C)=O)cccc23)c1OC
EOS1495	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2ccc(C)nc2)C1
EOS1550	CN(C)C(=O)CN1CCN(C(=O)C2CCc3nc(-c4ccccc4)[nH]c(=O)c3CC2)CC1
EOS1551	O=C(NCCn1ccnc1)C1CCc2nc(-c3ccccc3)[nH]c(=O)c2CC1
EOS1496	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2cccc3[nH]ccc23)C1
EOS1237	O=C(c1ccccc1OCC1CCCN(Cc2ccncc2F)C1)N1CCOCC1
EOS1497	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2cccc(C)n2)C1
EOS1498	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2ccnc(C)c2)C1
EOS1499	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2cccnc2)C1
EOS1552	O=C(NCCN1CCOCC1)C1CCc2nc(-c3ccc(F)cc3)[nH]c(=O)c2CC1
EOS1553	CCn1cc(CN2C[C@@H](NC(=O)C3CCCC3)[C@H](c3nc(C)n[nH]3)C2)c(C)n1
EOS1554	CCn1nccc1C(=O)N1C[C@@H](NC(=O)c2ccccc2)[C@H](c2nc(C)n[nH]2)C1
EOS1555	CC(=O)N1CCC(N2C[C@@H](NC(=O)c3ccccc3)[C@H](c3nc(C)n[nH]3)C2)CC1
EOS1500	CC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2noc(C)c2Cn2cc(C)cn2)C1
EOS1238	O=C(c1ccc(OCC2CCCN2C(=O)c2ccc(F)cc2)cc1)N1CCCC1
EOS1501	COc1ccc(C2(C(=O)N3CCCC(N(C4CCOCC4)S(C)(=O)=O)C3)CC2)cc1
EOS1502	COCC(=O)N(C1CCOCC1)C1CCCN(C(=O)c2ccc(Cn3cncn3)o2)C1
EOS1556	COc1cc(CC(=O)N2C[C@@H](NC(=O)c3ccccc3)[C@H](c3nc(C)n[nH]3)C2)cc(OC)c1
EOS1557	Cc1n[nH]c([C@@H]2CN(Cc3ccc(OC(C)C)cc3)C[C@H]2NC(=O)C2CCOCC2)n1
EOS1503	COc1ccc(C(=O)N2CCCC(N(C(=O)C3CC3)C3CCOCC3)C2)cn1
EOS1239	CC(C)CC(=O)N1CCCC(COc2ccc(C(=O)NC(C)C)cc2)C1
EOS1504	Cc1ccc(CN2CCCC(N(C(=O)C3CC3)C3CCOCC3)C2)nc1
EOS1505	Cc1cc(C)n(CC(=O)N2CCCC(N(C(=O)C3CC3)C3CCOCC3)C2)n1
EOS1558	Cc1n[nH]c([C@@H]2CN(C(=O)CCc3c(C)noc3C)C[C@H]2NC(=O)c2ccccc2)n1
EOS1559	COc1cccc(S(=O)(=O)N2C[C@@H](CF)[C@H](c3nc(C4CC4)n[nH]3)C2)c1
EOS1560	Cn1cnc(S(=O)(=O)N2C[C@@H](CF)[C@H](c3nc(-c4ccccc4)n[nH]3)C2)c1
EOS1506	Cc1c(S(=O)(=O)N2CCCC(N(C(=O)C3CC3)C3CCOCC3)C2)cnn1C(F)F
EOS1240	O=C(c1ccccn1)N1CCC(CCOc2cccc(F)c2)CC1
EOS1507	Cc1ccn(CC(=O)N2CC[C@@H]3[C@@H](COCCN3Cc3ccccc3)C2)n1
EOS1561	Cc1noc(C)c1S(=O)(=O)N1CC(F)(F)C[C@H]1Cn1cc(C(=O)N2CCCC2)nn1
EOS1562	O=C(c1cn(C[C@@H]2CC(F)(F)CN2S(=O)(=O)c2ccc(F)cc2)nn1)N1CCCC1
EOS1508	COCCCNC(=O)N1CC[C@@H]2[C@@H](COCCN2Cc2ccccc2)C1
EOS1241	O=C(CCc1ccccc1)N1CC(N(Cc2ccncc2)CC2CC2)C1
EOS1509	CCOc1ccccc1C(=O)N1CC[C@@H]2[C@@H](COCCN2Cc2cccnc2)C1
EOS1510	CCCNC(=O)N1CCOC[C@H]2CN(Cc3cn(C)nc3C)CC[C@H]21
EOS1563	Cc1ccc(CN2CC(F)(F)C[C@H]2Cn2cc(C(=O)N3CCCC3)nn2)o1
EOS1564	O=C(c1cn(C[C@@H]2CC(F)(F)CN2C(=O)Cc2cccnc2)nn1)N1CCCC1
EOS1511	CCCNC(=O)N1CCOC[C@H]2CN(C(=O)COCc3ccccc3)CC[C@H]21
EOS1565	O=C(c1cn(C[C@@H]2CC(F)(F)CN2C(=O)CCn2ccnc2)nn1)N1CCOCC1
EOS1242	Cc1ccc2c(c1)N(Cc1ccccc1F)N=C(C(=O)N1CCOCC1)S2(=O)=O
EOS1566	COCCNC(=O)c1cn(C[C@@H]2CC(F)(F)CN2C(=O)c2ccnc(C)c2)nn1
EOS1567	COc1cccc(C(=O)N2CC(F)(F)C[C@H]2Cn2cc(C(=O)N3CCCC3)nn2)c1OC
