Protein ID,Recursion Step Done,Ligand Description,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
AF-P01210-F1-model_v3,1/5,null,-2.8872928855003437,9,9.878013834796647,-2.32,rank1_confidence-2.32,1711866432.6002586,18.791629552841187,8
AF-P15621-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P15621-F1-model_v3/rank1_confidence-1.25.sdf,-0.9634542597507582,17,5.751938667991993,-1.74,rank1_confidence-1.74,1711874558.2621915,19.459768533706665,8
AF-Q9H0I9-F1-model_v3,1/5,null,45.28482043327768,60,6.489293364749258,-1.83,rank1_confidence-1.83,1711955082.804866,28.925732135772705,8
AF-P34910-F1-model_v3,1/5,null,-0.8878447514733557,1,9.889674879419516,-0.66,rank1_confidence-0.66,1711880154.326574,22.63147497177124,8
AF-Q9BV68-F1-model_v3,1/5,null,-3.2519396466181845,3,6.6397316154692305,-1.79,rank1_confidence-1.79,1711951380.9157023,19.55813431739807,8
AF-Q9Y680-F1-model_v3,1/5,null,-4.231754884400796,16,4.932186544800544,-1.4,rank1_confidence-1.40,1712003298.3223016,18.81560754776001,8
AF-Q9H1E3-F1-model_v3,1/5,null,-1.3230136124179706,5,10.166901289409282,-2.79,rank1_confidence-2.79,1711955498.1171918,17.7804958820343,8
AF-Q12864-F1-model_v3,1/5,null,51.75368907674563,43,8.344533541071698,-2.08,rank1_confidence-2.08,1711892357.3348217,39.3916597366333,8
AF-Q6UXE8-F1-model_v3,1/5,null,-4.17770290421895,7,10.29907909654203,-2.37,rank1_confidence-2.37,1711912470.068916,25.569887161254883,8
AF-Q96EB1-F1-model_v3,1/5,null,-4.54624562034454,22,8.983855451483677,-0.77,rank1_confidence-0.77,1711940089.6926665,24.25465154647827,8
AF-O15131-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O15131-F1-model_v3/rank1_confidence-1.08.sdf,-5.110674584379207,9,7.140812363244322,-0.66,rank1_confidence-0.66,1711857580.648631,16.77743101119995,8
AF-Q9NQ31-F1-model_v3,5/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9NQ31-F1-model_v3/rank1_confidence0.01.sdf,-5.142394849354072,8,10.014028086266322,-0.59,rank1_confidence-0.59,1711961799.5031269,14.500012874603271,8
AF-P07988-F1-model_v3,1/5,null,-2.7743302002383543,13,7.450301698703427,-2.37,rank1_confidence-2.37,1711868981.0677788,23.19310975074768,8
AF-Q96A33-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q96A33-F1-model_v3/rank1_confidence-1.31.sdf,42.18554193128976,51,9.433161054315619,-1.99,rank1_confidence-1.99,1711938288.7002027,16.1648166179657,8
AF-P31689-F1-model_v3,1/5,null,-1.2650458129694155,12,8.402663430195389,-2.83,rank1_confidence-2.83,1711879645.5734773,21.8030743598938,8
AF-O43182-F1-model_v3,1/5,null,-2.8601535387449526,14,8.07651932271368,-1.72,rank1_confidence-1.72,1711858624.3149116,39.71928858757019,8
AF-Q86UX2-F1-model_v3,1/5,null,-1.103818509565953,7,5.312391386009281,-2.43,rank1_confidence-2.43,1711918691.9853027,40.42113757133484,8
AF-Q8TD35-F1-model_v3,1/5,null,-2.721548304168776,4,7.7374802878783555,-2.42,rank1_confidence-2.42,1711931850.8420649,16.845237970352173,8
AF-Q07812-F1-model_v3,1/5,null,7.9731161637828505,13,6.658556323836564,-2.05,rank1_confidence-2.05,1711890700.9182792,20.708521127700806,8
AF-O60431-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O60431-F1-model_v3/rank1_confidence-1.25.sdf,-4.087480086184269,7,2.474568242855483,-1.73,rank1_confidence-1.73,1711860777.276314,19.375863075256348,8
AF-P40225-F1-model_v3,1/5,null,-0.9460211997790245,26,6.597347869884928,-2.06,rank1_confidence-2.06,1711881428.2852888,21.591234922409058,8
AF-Q9NVA4-F1-model_v3,1/5,null,30.386502133174506,27,6.502845097685594,-2.91,rank1_confidence-2.91,1711964321.2397625,23.634517431259155,8
AF-O75352-F1-model_v3,1/5,null,-3.0067815720849462,11,6.391627955614595,-2.53,rank1_confidence-2.53,1711862076.7428982,19.184829235076904,8
AF-P05177-F1-model_v3,1/5,null,-0.9076514101304743,36,9.056296709472619,-1.45,rank1_confidence-1.45,1711868125.2959867,26.364394664764404,8
AF-O00213-F1-model_v3,1/5,null,-4.2039300470206,14,7.00772315172307,-0.9,rank1_confidence-0.90,1711854707.2431753,31.469648361206055,8
AF-P01920-F1-model_v3,1/5,null,-3.160516307419664,15,7.70230063851038,-1.53,rank1_confidence-1.53,1711866944.603373,18.370563983917236,8
AF-Q96JY0-F1-model_v3,1/5,null,-3.979519964252457,13,8.961531091783527,-1.87,rank1_confidence-1.87,1711942508.8658223,23.409093379974365,8
AF-Q969E4-F1-model_v3,1/5,null,-1.81597418723703,5,8.296651521746668,-2.77,rank1_confidence-2.77,1711937644.0176482,17.384879112243652,8
AF-Q8WV22-F1-model_v3,1/5,null,-2.217906989717382,9,7.613949078326925,-2.25,rank1_confidence-2.25,1711933567.8730624,18.17522644996643,8
AF-Q15018-F1-model_v3,1/5,null,329.1203538675387,46,6.602661654511877,-1.32,rank1_confidence-1.32,1711896385.8937585,21.856263637542725,8
AF-Q06546-F1-model_v3,1/5,null,48.836064144190985,68,7.621815163768005,-1.42,rank1_confidence-1.42,1711890400.6801226,26.185134649276733,8
AF-Q9NPG2-F1-model_v3,1/5,null,-7.39195176517858,16,5.768473095266103,-0.6,rank1_confidence-0.60,1711961366.6385558,14.884068727493286,8
AF-Q9Y536-F1-model_v3,5/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q9Y536-F1-model_v3/rank1_confidence-0.11.sdf,-4.4047811682027875,8,11.95391125503977,-0.28,rank1_confidence-0.28,1712002499.103131,16.45349907875061,8
AF-O96020-F1-model_v3,1/5,null,-3.093873279129432,6,5.460372668459058,-1.42,rank1_confidence-1.42,1711865939.3100789,23.366407871246338,8
AF-Q8N112-F1-model_v3,1/5,null,0.784415571115345,19,5.789048285685752,-2.16,rank1_confidence-2.16,1711922945.226599,17.034332990646362,8
AF-Q5U623-F1-model_v3,1/5,null,135.30408887423212,40,6.801378937958006,-1.53,rank1_confidence-1.53,1711906786.5928411,36.19540810585022,8
AF-Q9H6L2-F1-model_v3,1/5,null,4.147138789282305,29,4.702922112086043,-1.55,rank1_confidence-1.55,1711957668.2935207,20.25751757621765,8
AF-Q8TAZ6-F1-model_v3,1/5,null,0.3903935362177259,24,6.474966786559946,-1.95,rank1_confidence-1.95,1711930843.2603579,18.358203887939453,8
AF-Q6ZSN1-F1-model_v3,1/5,null,-0.810322896788292,0,10.012060108473676,-0.57,rank1_confidence-0.57,1711914309.0480695,15.768744468688965,8
AF-Q6UWS5-F1-model_v3,1/5,null,4.318558902802432,15,6.904083741335185,-3.51,rank1_confidence-3.51,1711912154.2853954,13.18066143989563,8
AF-Q13087-F1-model_v3,1/5,null,12.014268126458381,51,10.665668525548327,-2.44,rank1_confidence-2.44,1711892849.9416409,26.308777809143066,8
AF-P0C7W6-F1-model_v3,1/5,null,14.64437619893286,30,6.553605673570701,-2.92,rank1_confidence-2.92,1711870449.6498613,20.085208415985107,8
AF-Q4V339-F1-model_v3,1/5,null,318.65277294824193,122,12.191771380070662,-4.0,rank1_confidence-4.00,1711902549.1842065,26.341967582702637,8
AF-Q32M88-F1-model_v3,1/5,null,4.5663184694947185,78,8.53126986756547,-1.83,rank1_confidence-1.83,1711900545.152981,34.50904703140259,8
AF-Q701N4-F1-model_v3,1/5,null,-1.22475305743531,2,7.811893006540487,-4.7,rank1_confidence-4.70,1711915128.056085,13.90120816230774,8
AF-A6NDZ8-F1-model_v3,1/5,null,-1.2741543980653658,25,6.936140713485784,-1.55,rank1_confidence-1.55,1711844928.485477,19.08686399459839,8
AF-Q9BQK8-F1-model_v3,1/5,null,-1.8656326893662065,27,7.2183642034561615,-1.27,rank1_confidence-1.27,1711949537.3205786,36.96799159049988,8
AF-P10827-F1-model_v3,1/5,null,24.53983117082103,29,8.756206862024356,-1.21,rank1_confidence-1.21,1711872723.5322528,25.46415376663208,8
AF-Q8N895-F1-model_v3,1/5,null,-2.2553764945126384,9,5.992986122661861,-1.88,rank1_confidence-1.88,1711925513.6576517,36.81639575958252,8
AF-P10966-F1-model_v3,1/5,null,-3.7572920618810115,4,8.1731806819447,-1.59,rank1_confidence-1.59,1711872759.5094883,18.23889136314392,8
AF-Q8NDY4-F1-model_v3,1/5,null,337813140.346966,65,9.660529475327664,-1.92,rank1_confidence-1.92,1711927486.634262,14.555561065673828,8
AF-Q8WTU0-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8WTU0-F1-model_v3/rank1_confidence-0.74.sdf,81.95339632590682,20,5.790859375084452,-1.49,rank1_confidence-1.49,1711933097.1859658,14.782604694366455,8
AF-Q15257-F1-model_v3,1/5,null,-2.839683326827822,0,16.823262203582132,-1.05,rank1_confidence-1.05,1711896885.4077642,22.126748085021973,8
AF-P13385-F1-model_v3,1/5,null,-0.5976511612850313,3,11.258683943923657,-2.41,rank1_confidence-2.41,1711873544.794027,15.23844599723816,8
AF-Q9Y2T7-F1-model_v3,1/5,null,491.63566937684163,98,5.41923390590172,-3.46,rank1_confidence-3.46,1712001112.2514007,20.72965359687805,8
AF-Q16543-F1-model_v3,1/5,null,-3.1591966235836346,16,6.570661332858052,-1.97,rank1_confidence-1.97,1711898614.2695262,22.297020196914673,8
AF-A0A075B6I9-F1-model_v3,1/5,null,-2.8122850590479422,3,13.189768548891593,-1.65,rank1_confidence-1.65,1711832963.5885057,23.411874771118164,8
AF-Q9BV19-F1-model_v3,1/5,null,7.316774023865793,17,6.743892805215722,-3.42,rank1_confidence-3.42,1711951261.183603,16.59940195083618,8
AF-O14773-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-O14773-F1-model_v3/rank1_confidence-0.61.sdf,2.3509374626358155,29,6.3616242437609145,-0.68,rank1_confidence-0.68,1711856708.0652254,37.31881046295166,8
AF-Q6UX68-F1-model_v3,1/5,null,-1.3282215998310352,28,5.693502583441472,-2.01,rank1_confidence-2.01,1711912365.3158371,31.55052614212036,8
AF-A0A1B0GTH9-F1-model_v3,1/5,null,-2.250017878558796,11,5.104936738436891,-1.21,rank1_confidence-1.21,1711838179.8931322,104.18320727348328,8
AF-P48059-F1-model_v3,1/5,null,-1.7854185899820725,0,5.78524418425539,-3.21,rank1_confidence-3.21,1711883224.2372482,19.804471254348755,8
AF-Q16880-F1-model_v3,1/5,null,-1.0030755091029322,40,10.226109290766928,-0.81,rank1_confidence-0.81,1711899470.400965,29.58957290649414,8
AF-Q8TDY3-F1-model_v3,1/5,null,-6.700641814550742,9,12.688389970918337,-0.65,rank1_confidence-0.65,1711932383.8584714,21.585038423538208,8
AF-Q9HB19-F1-model_v3,1/5,null,-3.3636086210392615,32,2.0364276979590414,-1.59,rank1_confidence-1.59,1711959468.7736945,23.50095844268799,8
AF-Q8NH42-F1-model_v3,1/5,null,25950.188300965772,89,3.0652227802265344,-2.69,rank1_confidence-2.69,1711929908.4125679,19.174898862838745,8
AF-Q01459-F1-model_v3,1/5,null,0.9106490392750582,39,10.110199655381535,-2.58,rank1_confidence-2.58,1711888509.1793365,27.11518144607544,8
AF-Q8N6M8-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q8N6M8-F1-model_v3/rank1_confidence-0.80.sdf,-1.2849376632897105,6,9.312172952874064,-1.45,rank1_confidence-1.45,1711925035.017832,16.162945985794067,8
AF-P22001-F1-model_v3,1/5,null,13482.047909748591,91,7.281113095056099,-1.97,rank1_confidence-1.97,1711876792.3290503,29.008424282073975,8
AF-Q96EF0-F1-model_v3,1/5,null,-3.524778181558038,4,11.083061041627545,-1.7,rank1_confidence-1.70,1711940119.3881917,32.005337715148926,8
AF-P41279-F1-model_v3,1/5,null,124.59902648454717,51,8.635808404485417,-1.68,rank1_confidence-1.68,1711881868.1190236,27.151305675506592,8
AF-Q14697-F1-model_v3,1/5,null,6527.602931033626,89,7.432803213919428,-3.36,rank1_confidence-3.36,1711895910.3220375,43.993664503097534,8
AF-Q13322-F1-model_v3,3/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q13322-F1-model_v3/rank1_confidence-0.58.sdf,-6.065822232329253,9,8.81595713741487,-0.52,rank1_confidence-0.52,1711893533.6703048,22.620640754699707,8
AF-Q92845-F1-model_v3,1/5,null,-3.1605255066072364,6,9.056630867417184,-2.01,rank1_confidence-2.01,1711937105.445967,34.26773285865784,8
AF-P0CG29-F1-model_v3,1/5,null,-5.628816976522358,26,6.508613331406508,-0.71,rank1_confidence-0.71,1711870764.529303,18.28132200241089,8
AF-Q9UPT5-F1-model_v3,1/5,null,1.0713849687932435,19,9.114658728105752,-2.73,rank1_confidence-2.73,1711999884.732902,41.59203910827637,8
AF-Q53RT3-F1-model_v3,1/5,null,-1.0659828094414294,0,8.707036408868262,-0.55,rank1_confidence-0.55,1711903127.5031924,21.64832353591919,8
AF-Q9Y2D5-F1-model_v3,1/5,null,803.7853952124237,34,5.612993670352424,-2.79,rank1_confidence-2.79,1712000783.124463,36.733023166656494,8
AF-P46952-F1-model_v3,1/5,null,-4.290389773459913,21,5.660932882563671,-1.49,rank1_confidence-1.49,1711882982.821701,18.412739038467407,8
AF-O95479-F1-model_v3,1/5,null,10.54452002065629,31,7.899475560799161,-1.25,rank1_confidence-1.25,1711864955.3588405,37.657164573669434,8
AF-A0A1B0GTS1-F1-model_v3,1/5,null,41.53829007662811,22,2.327078104295012,-1.95,rank1_confidence-1.95,1711838734.1338449,194.51098775863647,8
AF-A2RU14-F1-model_v3,1/5,null,-0.3968830656806591,15,6.370087664223007,-2.22,rank1_confidence-2.22,1711842817.6520698,77.9460837841034,8
AF-P09544-F1-model_v3,1/5,null,20.508369460624756,42,7.288618990781302,-1.55,rank1_confidence-1.55,1711869840.0153358,20.621532917022705,8
AF-Q5JUQ0-F1-model_v3,1/5,null,3.9253517754130347,37,6.967826966739423,-1.72,rank1_confidence-1.72,1711904465.0875323,19.094094276428223,8
AF-Q6UWW0-F1-model_v3,1/5,null,15.082154350016141,52,8.215222218555184,-1.7,rank1_confidence-1.70,1711912212.5417588,16.321682691574097,8
AF-Q8N543-F1-model_v3,1/5,null,-4.634433451562308,38,7.4977661830729545,-1.25,rank1_confidence-1.25,1711924356.4185636,27.67090654373169,8
AF-Q9P0U1-F1-model_v3,1/5,null,-1.5866374149941507,0,9.252723888709369,-2.37,rank1_confidence-2.37,1711977266.6972275,11.454124450683594,8
AF-Q9Y2T1-F1-model_v3,1/5,null,43.28018347333409,16,7.237413696902138,-1.61,rank1_confidence-1.61,1712001095.1343358,37.45780086517334,8
AF-Q8NGH6-F1-model_v3,1/5,null,-6.328992111166167,19,2.0743776791197632,-0.84,rank1_confidence-0.84,1711929092.5123065,19.978113412857056,8
AF-Q8NEZ2-F1-model_v3,1/5,null,-0.7572077364534838,2,7.502218197746259,-4.24,rank1_confidence-4.24,1711927984.0746293,22.75001621246338,8
AF-Q6UWP7-F1-model_v3,1/5,null,4449.83308251209,61,7.311298503378566,-1.16,rank1_confidence-1.16,1711912186.1796865,24.18197464942932,8
AF-Q7L3S4-F1-model_v3,4/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q7L3S4-F1-model_v3/rank1_confidence-0.94.sdf,0.6211643887352708,17,5.280216416855083,-1.73,rank1_confidence-1.73,1711915946.0419433,16.308638334274292,8
AF-Q6XE24-F1-model_v3,1/5,null,4279.631214314332,35,8.393516857205412,-2.84,rank1_confidence-2.84,1711913080.3115814,23.09830331802368,8
AF-Q9Y508-F1-model_v3,1/5,null,6590.637919453627,46,6.230526063066947,-1.87,rank1_confidence-1.87,1712002217.10714,19.58322811126709,8
AF-O95841-F1-model_v3,1/5,null,330.39154426525994,73,6.4147222498647665,-1.84,rank1_confidence-1.84,1711865548.114205,27.45504593849182,8
AF-Q8WVL7-F1-model_v3,1/5,null,13.128282384332328,38,8.985880121633315,-2.03,rank1_confidence-2.03,1711933768.3253758,17.77988076210022,8
AF-Q15078-F1-model_v3,1/5,null,3.1100097547537,19,4.616059898925997,-1.29,rank1_confidence-1.29,1711896606.8661664,19.048423290252686,8
AF-Q92185-F1-model_v3,1/5,null,-4.214755903998583,13,8.665446810608898,-0.82,rank1_confidence-0.82,1711936098.3817236,23.608802556991577,8
AF-Q9Y2V3-F1-model_v3,1/5,null,162.08507523363832,49,8.668120616613464,-1.75,rank1_confidence-1.75,1712001149.732572,20.94562005996704,8
AF-P29122-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P29122-F1-model_v3/rank1_confidence-0.69.sdf,-5.220531366098153,22,8.818459880580718,-1.33,rank1_confidence-1.33,1711878900.0520737,24.269123792648315,8
AF-Q8IWY8-F1-model_v3,1/5,null,-0.8542263717309416,17,8.37193806332452,-0.69,rank1_confidence-0.69,1711921330.654557,36.72497797012329,8
AF-Q14978-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q14978-F1-model_v3/rank1_confidence-1.25.sdf,-3.146664374709694,6,6.235756998902204,-1.94,rank1_confidence-1.94,1711896223.9772618,17.32356882095337,8
AF-Q9H3R2-F1-model_v3,1/5,null,-0.76887807876761,0,8.957240975523646,-0.97,rank1_confidence-0.97,1711956634.698962,24.49031090736389,8
AF-Q16548-F1-model_v3,1/5,null,242.4607633035865,60,8.173855506948684,-1.98,rank1_confidence-1.98,1711898612.3512056,16.12504768371582,8
AF-Q4VC31-F1-model_v3,1/5,null,-2.589056430939103,35,8.419171424966436,-1.71,rank1_confidence-1.71,1711902530.6648452,14.886222124099731,8
AF-Q7Z465-F1-model_v3,1/5,null,-6.279906136952896,15,16.731238661176988,-0.57,rank1_confidence-0.57,1711916797.897499,20.985478162765503,8
AF-Q6ZW76-F1-model_v3,1/5,null,-2.5166631361831016,19,6.413598900885148,-1.42,rank1_confidence-1.42,1711914949.504205,28.78335189819336,8
AF-Q86UY6-F1-model_v3,1/5,null,148.50151670186534,58,10.007303428945562,-1.59,rank1_confidence-1.59,1711918660.5525334,17.825308322906494,8
AF-Q9UHP6-F1-model_v3,1/5,null,54.18017248519183,27,6.016560167834427,-1.54,rank1_confidence-1.54,1711992056.150775,21.524011850357056,8
AF-P26010-F1-model_v3,1/5,null,-3.1819489102751084,3,6.133543687418381,-2.9,rank1_confidence-2.90,1711878105.8121834,36.43432331085205,8
AF-Q9UFP1-F1-model_v3,1/5,null,9.939498482061406,40,6.148976524792985,-1.66,rank1_confidence-1.66,1711990837.7763827,30.28103280067444,8
AF-Q99999-F1-model_v3,1/5,null,-5.645698798857422,4,5.04178375168712,-1.65,rank1_confidence-1.65,1711949032.2371638,23.257980823516846,8
AF-A6NFX1-F1-model_v3,1/5,null,59.1201653864065,32,6.708513931248518,-2.18,rank1_confidence-2.18,1711845333.7440534,27.769986391067505,8
AF-Q9BY08-F1-model_v3,1/5,null,-0.8479705356985544,58,9.774061908305896,-3.18,rank1_confidence-3.18,1711952698.1873915,16.78217053413391,8
AF-Q9NQ89-F1-model_v3,1/5,null,-4.313967267551373,11,6.609175632194152,-0.63,rank1_confidence-0.63,1711961741.2008734,29.047012329101562,8
AF-A0A6Q8PFD8-F1-model_v3,1/5,null,-3.152199299188776,3,10.823441227013305,-1.54,rank1_confidence-1.54,1711841568.1400237,13.006296634674072,8
AF-Q5T0B9-F1-model_v3,1/5,null,-3.1302896970451237,15,6.347047491111212,-1.49,rank1_confidence-1.49,1711905372.6138964,23.233784437179565,8
AF-Q9NRH2-F1-model_v3,1/5,null,32.14796883123325,31,4.341838628088325,-1.86,rank1_confidence-1.86,1711962801.0053637,34.4619836807251,8
AF-Q6UX04-F1-model_v3,1/5,null,2374.6051025681813,24,10.917655164187366,-0.61,rank1_confidence-0.61,1711912312.2810922,24.336138248443604,8
AF-P03952-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P03952-F1-model_v3/rank1_confidence-0.34.sdf,-6.72401832496201,6,8.258418591968933,-0.17,rank1_confidence-0.17,1711867440.5366256,19.70409655570984,8
AF-Q96I82-F1-model_v3,1/5,null,414.7414071704515,51,7.884899391702376,-1.83,rank1_confidence-1.83,1711941715.0711179,19.54782795906067,8
AF-Q9Y6Z2-F1-model_v3,1/5,null,12.344856015616447,20,6.009695373443577,-1.8,rank1_confidence-1.80,1712003924.5295708,13.039446830749512,8
AF-P13727-F1-model_v3,1/5,null,299.8615792653641,55,5.751985163673922,-2.17,rank1_confidence-2.17,1711873738.5489805,16.39823341369629,8
AF-A0A0B4J1V1-F1-model_v3,1/5,null,-2.723229084063083,4,8.416980184984254,-1.44,rank1_confidence-1.44,1711835772.9966156,13.679168701171875,8
AF-Q6UXR6-F1-model_v3,1/5,null,514.1697931579179,35,12.03140639397894,-1.05,rank1_confidence-1.05,1711912614.5493138,16.456426858901978,8
AF-Q86X67-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-Q86X67-F1-model_v3/rank1_confidence-0.95.sdf,-5.298638447916709,3,6.894855125558607,-1.25,rank1_confidence-1.25,1711919454.907778,15.985290050506592,8
AF-Q9UN72-F1-model_v3,1/5,null,-1.4122830924176513,8,5.548203379936524,-2.16,rank1_confidence-2.16,1711998234.3241932,40.634573221206665,8
AF-P78371-F1-model_v3,1/5,null,-2.3873995797878993,18,6.26881213432722,-2.23,rank1_confidence-2.23,1711886810.3579562,27.560364246368408,8
AF-P07327-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P07327-F1-model_v3/rank1_confidence-1.15.sdf,-4.827243265788851,15,4.186416734317788,-1.63,rank1_confidence-1.63,1711868826.1041276,16.566203594207764,8
AF-Q9Y5Z0-F1-model_v3,1/5,null,-6.08561792948279,15,7.319248599021023,-0.57,rank1_confidence-0.57,1712003103.7346826,26.995580673217773,8
AF-A2RUC4-F1-model_v3,1/5,null,506.68929823057084,41,13.171157462120178,-5.3,rank1_confidence-5.30,1711842995.2059247,21.63717484474182,8
AF-O95989-F1-model_v3,1/5,null,21.758457290132057,47,5.767290991941678,-1.88,rank1_confidence-1.88,1711865814.3815007,16.9585018157959,8
AF-Q96N95-F1-model_v3,1/5,null,117.56037822522038,19,12.716671391899823,-2.78,rank1_confidence-2.78,1711944355.8492024,22.504149436950684,8
AF-Q8N0X4-F1-model_v3,1/5,null,-1.94168380554548,16,5.410450250175799,-1.23,rank1_confidence-1.23,1711922873.8673813,22.59803533554077,8
AF-P05549-F1-model_v3,1/5,null,-2.762435472803781,6,6.298056233015515,-2.58,rank1_confidence-2.58,1711868257.052276,25.178958892822266,8
AF-Q49AM3-F1-model_v3,1/5,null,1236.556473305303,65,5.008517363963676,-2.69,rank1_confidence-2.69,1711902020.1811168,31.499024868011475,8
AF-Q8N0Z3-F1-model_v3,1/5,null,-2.7712037710780733,7,5.9345681242300685,-2.46,rank1_confidence-2.46,1711922914.1296203,37.563589334487915,8
AF-P05198-F1-model_v3,2/5,/fast/AG_Akalin/asarigun/Arcas_Stage_1/FACTORY/RESULTS/TREAMID_AF/results//AF-P05198-F1-model_v3/rank1_confidence-1.06.sdf,9.823826050295118,17,8.780868273510421,-2.69,rank1_confidence-2.69,1711868180.3822508,16.153761863708496,8
