Protein ID,Binding Affinity (kcal/mol),Number of clashes,Strain Energy,Confidence Score,Rank of sdf,_timestamp,_runtime,_step
6hry_protein_processed,-7.674692428691494,9,13.630540461525186,null,6hry_ligand,1711417157.1091137,36.36620378494263,6
4g4p_protein_processed,-6.022959665779814,14,15.045846275754784,null,4g4p_ligand,1711400514.6016197,12.849315643310547,6
6ebw_protein_processed,-10.55770099865111,12,1.293605002456168,null,6ebw_ligand,1711415694.257643,17.07721710205078,3
1qpe_protein_processed,-5.583857230586806,10,-0.4983310354654549,null,1qpe_ligand,1711383506.8274145,14.37039041519165,6
1nnk_protein_processed,-11.044222889519725,2,2.7334792207511782e-09,null,1nnk_ligand,1711382697.683419,16.197131872177124,6
5iq6_protein_processed,-6.631483722975052,4,3.0899415608752463,null,5iq6_ligand,1711409575.1923497,88.27815175056458,6
3olf_protein_processed,-8.537700527790227,0,3.2010124825418558,null,3olf_ligand,1711394987.6179879,23.18231987953186,6
6gg5_protein_processed,-6.983335207541827,4,2.0163935489487983,null,6gg5_ligand,1711416635.7638166,7.337421655654907,3
1q7a_protein_processed,-9.703918371247314,11,6.468025585195491,null,1q7a_ligand,1711383377.7747457,10.58821964263916,6
5ni0_protein_processed,-5.816122633422161,24,7.179458145368542,null,5ni0_ligand,1711411173.2446597,13.34220266342163,6
1vea_protein_processed,-9.995602056137596,15,2.2532459930027002,null,1vea_ligand,1711384367.1909573,16.733665227890015,3
5jiq_protein_processed,-8.687830532635545,8,4.175922254638948,null,5jiq_ligand,1711409874.5196931,20.515688180923462,6
6qr3_protein_processed,-0.7587449192947368,2,9.753657959554658,null,6qr3_ligand,1711418915.9795241,21.20107913017273,3
4c1m_protein_processed,-2.5434578784067923,4,11.391292002660279,null,4c1m_ligand,1711399189.1759183,25.100321292877197,6
6acb_protein_processed,-4.922143065795106,4,11.559747317181639,null,6acb_ligand,1711414170.932845,15.07318902015686,3
6mr5_protein_processed,-5.103189068720464,2,3.652563117463032,null,6mr5_ligand,1711417893.2900977,16.898523807525635,6
4ayp_protein_processed,-11.037441276510075,7,null,null,4ayp_ligand,1711398666.9690251,30.278791189193726,6
3dd0_protein_processed,-8.945307499140819,0,0.05809670318826221,null,3dd0_ligand,1711391390.7482662,24.00695013999939,6
6ps0_protein_processed,-7.331081475385336,1,4.405424621918456,null,6ps0_ligand,1711418659.9872594,9.838525295257568,3
3lxo_protein_processed,-16.98212564590235,3,1.656110370222578,null,3lxo_ligand,1711394074.3832963,10.196046352386475,6
1avp_protein_processed,-6.724075773558735,2,4.056439725318995,null,1avp_ligand,1711380046.3538623,58.775874376297,6
6dqa_protein_processed,-14.07933033968258,10,1.7767102066240383,null,6dqa_ligand,1711415477.8701677,20.610788822174072,6
3rqe_protein_processed,-8.609388197751077,5,12.68158619346164,null,3rqe_ligand,1711396081.1432903,75.96403336524963,6
4wmy_protein_processed,-4.668997884619961,2,-0.14035676401604746,null,4wmy_ligand,1711405546.5644283,26.715900421142578,6
2z4y_protein_processed,-7.54428126788955,2,10.238404023150913,null,2z4y_ligand,1711390147.1280074,28.33589243888855,6
1fo2_protein_processed,-17.39447429821794,2,-0.15628829500681718,null,1fo2_ligand,1711381015.3063803,20.55207920074463,6
3g5d_protein_processed,-5.992312934715223,6,14.70183471172183,null,3g5d_ligand,1711392457.7443495,22.141868591308594,6
1ela_protein_processed,-12.30926123192175,4,4.671542409337164,null,1ela_ligand,1711380793.4447067,20.84558868408203,6
3fu0_protein_processed,-8.167788721240674,0,0.12134135738754637,null,3fu0_ligand,1711392256.21998,26.639986991882324,6
3vtb_protein_processed,-16.887579972759692,1,0.07934145559059402,null,3vtb_ligand,1711397701.5762057,49.00833868980408,6
2w16_protein_processed,-10.303716913609001,8,4.0737318377593255,null,2w16_ligand,1711389000.5936804,108.1901273727417,6
3wzj_protein_processed,-10.525128320631648,11,16.854143800636592,null,3wzj_ligand,1711398002.2030606,23.40495753288269,6
6f8t_protein_processed,-6.97943268444404,6,5.55170598240376,null,6f8t_ligand,1711416095.8134649,25.577366828918457,6
5wbk_protein_processed,-5.882952645964552,5,2.5183367521820514,null,5wbk_ligand,1711413348.8303764,97.56707429885864,6
6cbg_protein_processed,-8.955450040597126,1,6.8636177045697195,null,6cbg_ligand,1711414922.6462843,8.807534456253052,3
6bir_protein_processed,-11.597793804506535,9,null,null,6bir_ligand,1711414621.669403,41.53386306762695,6
3l59_protein_processed,44.32336312552547,5,2.1517441191231796,null,3l59_ligand,1711393819.4199538,19.467652797698975,6
2w17_protein_processed,-10.4662864720077,18,2.3354706039622926,null,2w17_ligand,1711388920.6175878,26.075525760650635,6
4g8n_protein_processed,-12.116759441836718,1,-5.755647924185112,null,4g8n_ligand,1711400524.7042747,12.532299757003784,6
5ehq_protein_processed,-5.252158349070759,7,-71.99178776452904,null,5ehq_ligand,1711408230.4410658,93.30685377120972,6
4mbp_protein_processed,-6.223783361260161,27,14.384141509792162,null,4mbp_ligand,1711402663.4542615,72.54743456840515,6
4crl_protein_processed,-4.653872757124642,2,1.7730188017251862,null,4crl_ligand,1711399484.305224,32.35958695411682,6
3v4v_protein_processed,-7.355913103705291,2,10.04315459656641,null,3v4v_ligand,1711397467.0874064,58.265385389328,3
6jno_protein_processed,-13.217893343939727,5,1.3992952888983297,null,6jno_ligand,1711417610.7896771,33.59236121177673,6
4ara_protein_processed,-10.810112391399993,8,null,null,4ara_ligand,1711398607.2629786,60.94931244850159,6
6ee6_protein_processed,-10.76962188926381,5,null,null,6ee6_ligand,1711415744.5086215,42.80822134017944,6
5jh6_protein_processed,-11.570233442620664,3,5.3926078543073,null,5jh6_ligand,1711409847.3922122,21.56612515449524,6
5ejl_protein_processed,-4.552893052779116,6,3.4952823839298475,null,5ejl_ligand,1711408189.4432633,25.27677035331726,6
2baj_protein_processed,-6.5154996479308425,22,4.440878561108946,null,2baj_ligand,1711385491.8623705,18.597065448760986,6
3wti_protein_processed,-6.054183023847476,9,17.271284310135485,null,3wti_ligand,1711397947.4384174,20.538480520248413,6
5vqx_protein_processed,-9.2951887124797,3,1.4726810600711246,null,5vqx_ligand,1711413068.790831,55.12927508354187,6
6b7b_protein_processed,-10.00922488481756,23,-12.93341634329721,null,6b7b_ligand,1711414450.679822,15.168815851211548,3
5owf_protein_processed,-5.445846087873582,5,2.795638207647414,null,5owf_ligand,1711411723.5384245,20.19104552268982,6
1fcx_protein_processed,-10.140688251832708,11,2.2885601041490204,null,1fcx_ligand,1711380941.1958973,20.351941347122192,6
5ncz_protein_processed,-5.767531293850855,17,null,null,5ncz_ligand,1711411199.283697,99.86063599586487,6
1fkf_protein_processed,-9.453393868498546,24,21.081786516370556,null,1fkf_ligand,1711381022.8191996,58.439743518829346,6
3gen_protein_processed,-9.99100503455851,3,9.131684735831413,null,3gen_ligand,1711392556.2003744,33.90311145782471,6
1uh1_protein_processed,-7.285919864925616,1,0.08755277563074237,null,1uh1_ligand,1711384167.8075557,15.300192594528198,6
4ah9_protein_processed,-11.503962572572256,7,0.3832803364179469,null,4ah9_ligand,1711398454.948818,29.878790855407715,6
2vio_protein_processed,-5.292388048041074,7,4.37491916664775,null,2vio_ligand,1711388713.7061017,15.230282545089722,6
3r8i_protein_processed,-6.1303541652682,6,5.815419189379142,null,3r8i_ligand,1711395935.4789867,42.980193853378296,6
3mxf_protein_processed,1.201085352498961,7,6.694987007781016,null,3mxf_ligand,1711394416.8491437,24.17065167427063,6
3ava_protein_processed,-10.284626553933684,10,5.106145940384607,null,3ava_ligand,1711390595.7190583,55.683043241500854,6
1ols_protein_processed,-11.007939427613552,5,4.18007354636935,null,1ols_ligand,1711383057.2510045,65.67990756034851,6
2pnc_protein_processed,-11.062694868713583,2,7.71707416118651,null,2pnc_ligand,1711387826.798625,47.569133043289185,6
4oas_protein_processed,-9.673663725914418,0,0.3165000486699512,null,4oas_ligand,1711403402.820567,17.7375009059906,6
3p55_protein_processed,-9.245391622550915,12,4.913426164690627,null,3p55_ligand,1711395161.8072054,5.414212465286255,3
5wcl_protein_processed,13748.086189571939,13,15.932952737306394,null,5wcl_ligand,1711413281.5289578,15.254843950271606,6
6h7l_protein_processed,-18.981667737908676,2,-0.013923729525835427,null,6h7l_ligand,1711416911.6022198,18.176440715789795,6
1f4y_protein_processed,-5.420618591445465,6,2.522817313618347,null,1f4y_ligand,1711380920.3522375,34.3894464969635,6
5fnc_protein_processed,-11.112151930807347,3,3.709139872434278,null,5fnc_ligand,1711408638.5306768,18.91223978996277,6
6gbe_protein_processed,-12.689122020152451,17,4.696857425624266,null,6gbe_ligand,1711416580.4343426,7.621763706207275,3
2w4i_protein_processed,-5.677265701326706,0,0.032993826189667175,null,2w4i_ligand,1711388989.9653869,63.4000358581543,6
3vw0_protein_processed,-7.184837642534631,11,2.2820983309624125,null,3vw0_ligand,1711397719.0882916,30.726369619369507,6
5vii_protein_processed,-11.07644199989896,5,1.7127367243927836,null,5vii_ligand,1711413000.9283578,56.2488489151001,6
1k1i_protein_processed,-6.713084518855778,5,1.7388930510085459,null,1k1i_ligand,1711381981.162673,38.90356802940369,6
3rlb_protein_processed,-4.425472656386117,2,3.736719927552201,null,3rlb_ligand,1711395988.2867079,12.04217791557312,6
3bar_protein_processed,-8.417860184012529,5,4.060772386757662,null,3bar_ligand,1711390698.1381514,29.460369348526,6
5e2q_protein_processed,-6.3690109544194184,6,5.5104455377225605,null,5e2q_ligand,1711408019.297754,34.43840003013611,3
5th2_protein_processed,-9.380833328905682,13,1.8533581038209093,null,5th2_ligand,1711412329.771013,178.88232612609863,6
4ymg_protein_processed,-2.8659412675690894,1,2.470332096888143,null,4ymg_ligand,1711406250.712312,32.21447491645813,6
4mc9_protein_processed,-9.177466945267422,11,7.538409641130443,null,4mc9_ligand,1711402621.859805,21.83161211013794,6
2ww0_protein_processed,-9.450288837209898,9,10.35090408654494,null,2ww0_ligand,1711389265.0943635,29.946918487548828,6
5wfm_protein_processed,-8.110924935799178,6,5.758755684480491,null,5wfm_ligand,1711413343.9811912,31.843494176864624,6
4c5d_protein_processed,-9.936571152361276,12,1.7716216339770519,null,4c5d_ligand,1711399232.0363507,27.38592267036438,6
5dk4_protein_processed,-10.698379051683059,3,3.6353769521696933,null,5dk4_ligand,1711407815.583072,9.700654983520508,3
6cf5_protein_processed,-15.882916189115546,3,5.199422759399809,null,6cf5_ligand,1711414993.2016537,15.888132810592651,6
3uwk_protein_processed,-9.870481841197043,2,5.789950701257144,null,3uwk_ligand,1711397335.064919,12.42032790184021,6
5g45_protein_processed,-7.918639492193708,1,12.482632098591857,null,5g45_ligand,1711408794.0995934,21.897881507873535,6
4i4e_protein_processed,-4.609500846780362,1,32.75605694881435,null,4i4e_ligand,1711401103.14639,6.5009849071502686,3
1mf4_protein_processed,-10.705320396285208,9,-3.975157065569846,null,1mf4_ligand,1711382432.884945,37.187843799591064,6
1u33_protein_processed,-12.802800503986688,3,0.29459005968531216,null,1u33_ligand,1711384152.3129413,54.70033526420593,6
5hna_protein_processed,-5.113113247293073,21,3.040966915586381,null,5hna_ligand,1711409218.0209367,90.03898477554321,6
5wex_protein_processed,-9.115105483488927,2,6.119408751554573,null,5wex_ligand,1711413304.5441644,13.931878328323364,6
6nyw_protein_processed,-8.57222562287647,5,3.590111805451926,null,6nyw_ligand,1711418197.5322742,6.259651184082031,3
2nt7_protein_processed,-16.123474257343116,14,1.4968007499885019,null,2nt7_ligand,1711387293.4953935,7.845431566238403,3
4xu2_protein_processed,-12.744685649901005,2,1.0324286722109832,null,4xu2_ligand,1711405945.8671384,23.476714372634888,6
5kau_protein_processed,6.239616400626527,12,5.470602280092493,null,5kau_ligand,1711410095.5485878,29.480554819107056,6
6j9w_protein_processed,-11.135980125895712,4,2.8631922826157457,null,6j9w_ligand,1711417569.9799664,45.44170045852661,6
4q83_protein_processed,-10.979094585825221,4,0.016113973092153344,null,4q83_ligand,1711404092.157828,20.85717010498047,6
6gy0_protein_processed,-14.841593875947744,3,1.668152979260249,null,6gy0_ligand,1711416834.7160022,37.188069343566895,6
3mo2_protein_processed,-7.2988777730884715,15,1.8798452531036371,null,3mo2_ligand,1711394305.1745474,55.06754446029663,6
4mjq_protein_processed,-9.034725341871402,7,13.80677950713082,null,4mjq_ligand,1711402687.2382095,15.642113447189331,6
4oew_protein_processed,-8.094115203061742,3,1.135694183227173,null,4oew_ligand,1711403497.8283668,31.27600884437561,6
4jh0_protein_processed,-8.36654696016068,6,17.136684733756596,null,4jh0_ligand,1711401614.7025707,39.105626583099365,6
6h96_protein_processed,15374.817120354313,6,-0.2164233798455939,null,6h96_ligand,1711416928.1810954,14.305816411972046,3
2ozr_protein_processed,-11.76046301478714,13,1.7707047605813528,null,2ozr_ligand,1711387656.8074274,23.76995038986206,6
4axm_protein_processed,-9.963468467981619,2,2.542940849797553,null,4axm_ligand,1711398652.503878,19.594593048095703,6
4tpp_protein_processed,-2.311237709180326,6,9.905688305551863,null,4tpp_ligand,1711404896.3928602,42.69718027114868,6
1eb2_protein_processed,-7.9293264930523915,12,-1.5333561594713245,null,1eb2_ligand,1711380744.6042573,19.259287357330322,6
3kqe_protein_processed,-4.250572950456705,3,1.53275312541399,null,3kqe_ligand,1711393681.033525,22.18302607536316,6
3lmk_protein_processed,-4.496622605290136,13,17.139671455596343,null,3lmk_ligand,1711394003.5220761,32.746331214904785,6
6imt_protein_processed,-12.37026808482177,1,4.342288044288992,null,6imt_ligand,1711417469.3852494,8.236375331878662,3
4wiv_protein_processed,24.070151283374155,3,2.514175840102176,null,4wiv_ligand,1711405495.3784733,12.157108306884766,6
2vo7_protein_processed,363.8722719364493,5,3.1625247859830807,null,2vo7_ligand,1711388765.7798707,6.848822832107544,3
2g63_protein_processed,-5.830564346825931,10,4.640822108837199,null,2g63_ligand,1711386302.8858838,42.46386981010437,6
2rjp_protein_processed,-15.790468858043772,17,2.041159425390049,null,2rjp_ligand,1711388446.3231785,24.341275453567505,6
5j9x_protein_processed,-6.157136176968717,0,-7.274181257344026e-11,null,5j9x_ligand,1711409801.7540216,49.02064752578735,6
1qw7_protein_processed,-11.081287096092312,6,11.422565385965754,null,1qw7_ligand,1711383544.380401,31.699927806854248,6
4iwz_protein_processed,-6.671087959696331,18,2.0225048003377353,null,4iwz_ligand,1711401356.6486979,14.6524498462677,6
6r9s_protein_processed,-6.047937165517308,14,-0.058783485732611496,null,6r9s_ligand,1711419054.976017,11.915893077850342,6
3qmk_protein_processed,-1.9150376989652833,1,-4.356692784313054e-11,null,3qmk_ligand,1711395730.0365322,55.72357106208801,6
5q0f_protein_processed,-10.649635215640727,16,3.7624475180439703,null,5q0f_ligand,1711411735.2599475,6.731876611709595,3
3bjm_protein_processed,-4.004562118237838,4,2.234598318768036,null,3bjm_ligand,1711390769.0276024,36.705623388290405,6
2oz2_protein_processed,-3.2660561975306934,10,3.1126457307438784,null,2oz2_ligand,1711387658.619275,32.291473150253296,6
2xrw_protein_processed,-7.651493003285613,1,4.616056576505912,null,2xrw_ligand,1711389731.22216,19.57085919380188,3
4h1j_protein_processed,-5.235259017161321,11,3.150136827500255,null,4h1j_ligand,1711400779.5867224,7.256719350814819,3
2ca8_protein_processed,-2.616127886182474,1,2.2937499809576494,null,2ca8_ligand,1711385735.9486055,19.858561515808105,6
6rot_protein_processed,-14.090554495389592,1,1.5721683063761063,null,6rot_ligand,1711419114.1100006,20.171989679336548,6
3kku_protein_processed,-8.892253470203087,5,4.455455987439521,null,3kku_ligand,1711393634.080627,5.241754055023193,3
1o0n_protein_processed,-7.873932934237906,7,1.1803478003325054,null,1o0n_ligand,1711382800.3986812,10.825769186019897,6
6eu6_protein_processed,-10.065914994696586,4,1.2984848174582808,null,6eu6_ligand,1711415932.9496746,29.18917465209961,6
2boh_protein_processed,285.51251376568615,2,-3.055090731166871,null,2boh_ligand,1711385563.6208084,19.399919271469116,6
3tdc_protein_processed,-9.13306037347464,1,6.953422719513469,null,3tdc_ligand,1711396785.3193357,48.063368797302246,6
5f8y_protein_processed,-7.298253865337897,4,1.232272400967446,null,5f8y_ligand,1711408532.4599183,9.338649272918701,6
2ohr_protein_processed,-9.963069261358031,4,0.5249129211455212,null,2ohr_ligand,1711387540.4308364,37.497400522232056,6
5csp_protein_processed,-9.749809414235832,3,2.069495543495094,null,5csp_ligand,1711407607.5463798,27.309111833572388,6
1ugp_protein_processed,-7.198870469392174,2,7.489478867071725,null,1ugp_ligand,1711384154.6192389,16.882105827331543,6
1qbs_protein_processed,-6.657289372365147,4,-4.839027559531729,null,1qbs_ligand,1711383497.714786,52.77315402030945,6
5jmp_protein_processed,-10.401037402410546,3,1.1466795230549707,null,5jmp_ligand,1711409878.782397,20.87998604774475,6
5nvc_protein_processed,-14.227320297762647,14,-27.00370305929232,null,5nvc_ligand,1711411312.5009978,20.541656732559204,6
4nw7_protein_processed,-12.174335987649757,1,8.01762693657352,null,4nw7_ligand,1711403223.5271964,38.27568244934082,6
